time,score_all,score_dAH,resid_dAH_signed,resid_dAH_z,ewma_z,ewma_abs,cusum_pos,cusum_neg,cusum_abs
2026-03-15 11:15:00,1.6370971202850342,0.12275650352239609,0.12275650352239609,3.8854925682391586,5.90538914800987,5.90538914800987,469.0867773171146,0.0,469.0867773171146
2026-03-15 11:20:00,1.6179839372634888,0.0741770789027214,0.0741770789027214,2.307141191955875,5.185739556799071,5.185739556799071,470.89391850907043,0.0,470.89391850907043
2026-03-15 11:25:00,1.6067216396331787,0.02417118288576603,0.02417118288576603,0.6824435875985996,4.285080362958976,4.285080362958976,471.076362096669,0.0,471.076362096669
2026-03-15 11:30:00,1.572790265083313,0.027522185817360878,-0.027522185817360878,-0.9970802082484078,3.2286482487174997,3.2286482487174997,469.5792818884206,0.4970802082484078,469.5792818884206
2026-03-15 11:35:00,1.4983290433883667,0.03670050576329231,-0.03670050576329231,-1.2952849324097993,2.32386161249204,2.32386161249204,467.7839969560108,1.292365140658207,467.7839969560108
2026-03-15 11:40:00,1.4274224042892456,0.05149384215474129,-0.05149384215474129,-1.7759222194106974,1.5039048461114928,1.5039048461114928,465.5080747366001,2.5682873600689042,465.5080747366001
2026-03-15 11:45:00,1.3570035696029663,0.06476274132728577,-0.06476274132728577,-2.207030356954751,0.7617178054982441,0.7617178054982441,462.80104437964536,4.275317717023656,462.80104437964536
2026-03-15 11:50:00,1.300039291381836,0.08298235386610031,-0.08298235386610031,-2.798987770018461,0.04957669039490309,0.04957669039490309,459.5020566096269,6.574305487042117,459.5020566096269
2026-03-15 11:55:00,1.2928472757339478,0.10338392853736877,-0.10338392853736877,-3.461837396436255,-0.6527061269713286,0.6527061269713286,455.54021921319065,9.536142883478371,455.54021921319065
2026-03-15 12:00:00,1.311118721961975,0.13248051702976227,-0.13248051702976227,-4.407189072617248,-1.4036027161005125,1.4036027161005125,450.6330301405734,13.44333195609562,450.6330301405734
2026-03-15 12:05:00,1.329084873199463,0.14990472793579102,-0.14990472793579102,-4.9733037905145565,-2.1175429309833214,2.1175429309833214,445.15972635005886,17.916635746610176,445.15972635005886
2026-03-15 12:10:00,1.3881503343582153,0.19746936857700348,-0.19746936857700348,-6.518684712710012,-2.9977712873286597,2.9977712873286597,438.14104163734885,23.935320459320188,438.14104163734885
2026-03-15 12:15:00,1.4147077798843384,0.22156834602355957,-0.22156834602355957,-7.3016634020950395,-3.858549710281936,3.858549710281936,430.33937823525383,30.736983861415226,430.33937823525383
2026-03-15 12:20:00,1.383718729019165,0.22700317203998566,-0.22700317203998566,-7.4782415561189595,-4.582488079449341,4.582488079449341,422.36113667913486,37.715225417534185,422.36113667913486
2026-03-15 12:25:00,1.2994928359985352,0.20909607410430908,-0.20909607410430908,-6.896437780275805,-5.045278019614634,5.045278019614634,414.96469889885907,44.11166319780999,414.96469889885907
2026-03-15 12:30:00,1.2294336557388306,0.18774862587451935,-0.18774862587451935,-6.202856607641273,-5.276793737219962,5.276793737219962,408.2618422912178,49.81451980545126,408.2618422912178
2026-03-15 12:35:00,1.1534894704818726,0.16238482296466827,-0.16238482296466827,-5.378783586110918,-5.297191706998154,5.297191706998154,402.3830587051069,54.69330339156218,402.3830587051069
2026-03-15 12:40:00,1.0770593881607056,0.14924536645412445,-0.14924536645412445,-4.951881056297257,-5.228129576857975,5.228129576857975,396.93117764880964,59.145184447859435,396.93117764880964
2026-03-15 12:45:00,1.039795994758606,0.14545626938343048,-0.14545626938343048,-4.828772834591835,-5.148258228404747,5.148258228404747,391.6024048142178,63.473957282451266,391.6024048142178
2026-03-15 12:50:00,1.0149000883102417,0.15956789255142212,-0.15956789255142212,-5.287261176583643,-5.176058818040526,5.176058818040526,385.81514363763415,68.26121845903491,385.81514363763415
2026-03-15 12:55:00,0.9711326956748962,0.17041869461536407,-0.17041869461536407,-5.639805046863739,-5.268808063805169,5.268808063805169,379.6753385907704,73.40102350589865,379.6753385907704
2026-03-15 13:00:00,0.8953613638877869,0.16768427193164825,-0.16768427193164825,-5.550963323439226,-5.32523911573198,5.32523911573198,373.6243752673312,78.45198682933787,373.6243752673312
2026-03-15 13:05:00,0.8444632291793823,0.17082615196704865,-0.17082615196704865,-5.653043385457556,-5.390799969677095,5.390799969677095,367.4713318818736,83.60503021479542,367.4713318818736
2026-03-15 13:10:00,0.7888466715812683,0.16997100412845612,-0.16997100412845612,-5.625259528844698,-5.4376918815106166,5.4376918815106166,361.3460723530289,88.73028974364011,361.3460723530289
2026-03-15 13:15:00,0.7494642734527588,0.1776898354291916,-0.1776898354291916,-5.8760452905574905,-5.525362563319992,5.525362563319992,354.9700270624714,94.1063350341976,354.9700270624714
2026-03-15 13:20:00,0.7321569323539734,0.1932721734046936,-0.1932721734046936,-6.382317334368074,-5.696753517529609,5.696753517529609,348.08770972810333,99.98865236856567,348.08770972810333
2026-03-15 13:25:00,0.7592909932136536,0.2279302477836609,-0.2279302477836609,-7.5083623590598005,-6.059075285835648,6.059075285835648,340.07934736904355,106.99701472762547,340.07934736904355
2026-03-15 13:30:00,0.7882187366485596,0.26929932832717896,-0.26929932832717896,-8.852448785003002,-6.617749985669119,6.617749985669119,330.72689858404055,115.34946351262847,330.72689858404055
2026-03-15 13:35:00,0.7646592259407043,0.295158326625824,-0.295158326625824,-9.692610764555216,-7.232722141446338,7.232722141446338,320.5342878194853,124.54207427718369,320.5342878194853
2026-03-15 13:40:00,0.7453376054763794,0.3019873797893524,-0.3019873797893524,-9.914487527068403,-7.769075218570752,7.769075218570752,310.1198002924169,133.9565618042521,310.1198002924169
2026-03-15 13:45:00,0.69200599193573,0.28411945700645447,-0.28411945700645447,-9.333956556672993,-8.082051486191201,8.082051486191201,300.2858437357439,142.7905183609251,300.2858437357439
2026-03-15 13:50:00,0.6546158194541931,0.27216607332229614,-0.27216607332229614,-8.945589676314915,-8.254759124215944,8.254759124215944,290.840254059429,151.23610803724,290.840254059429
